"Gene","Presence"
"AIPGENE12700",0
"AIPGENE12701",0
"AIPGENE12702",0
"AIPGENE12703",0
"AIPGENE12707",0
"AIPGENE12708",0
"AIPGENE1271",0
"AIPGENE12715",0
"AIPGENE1272",0
"AIPGENE12720",0
"AIPGENE12721",0
"AIPGENE12723",0
"AIPGENE12725",0
"AIPGENE12727",0
"AIPGENE1273",0
"AIPGENE12730",0
"AIPGENE12733",0
"AIPGENE12737",0
"AIPGENE12739",0
"AIPGENE1274",0
"AIPGENE12742",0
"AIPGENE12745",0
"AIPGENE12746",0
"AIPGENE1275",0
"AIPGENE12750",0
"AIPGENE12751",0
"AIPGENE12752",0
"AIPGENE12753",0
"AIPGENE12754",0
"AIPGENE12755",0
"AIPGENE12756",0
"AIPGENE12757",0
"AIPGENE12758",0
"AIPGENE12759",0
"AIPGENE12760",0
"AIPGENE12763",0
"AIPGENE12764",0
"AIPGENE12765",0
"AIPGENE12766",0
"AIPGENE12767",0
"AIPGENE12769",0
"AIPGENE1277",0
"AIPGENE12770",0
"AIPGENE12774",0
"AIPGENE12775",0
"AIPGENE12777",0
"AIPGENE12778",0
"AIPGENE12779",0
"AIPGENE12782",0
"AIPGENE12784",0
"AIPGENE12785",0
"AIPGENE12786",0
"AIPGENE12787",0
"AIPGENE12788",1
"AIPGENE1279",0
"AIPGENE12790",0
"AIPGENE12791",0
"AIPGENE12792",0
"AIPGENE12793",0
"AIPGENE12794",0
"AIPGENE12796",0
"AIPGENE12798",0
"AIPGENE12799",0
"AIPGENE128",0
"AIPGENE1280",0
"AIPGENE12803",0
"AIPGENE12805",0
"AIPGENE12806",0
"AIPGENE12807",0
"AIPGENE12808",0
"AIPGENE12809",0
"AIPGENE12811",0
"AIPGENE12816",0
"AIPGENE12820",0
"AIPGENE12821",0
"AIPGENE12822",0
"AIPGENE12823",0
"AIPGENE12824",0
"AIPGENE12826",0
"AIPGENE12827",0
"AIPGENE12828",0
"AIPGENE12829",0
"AIPGENE12831",0
"AIPGENE1284",0
"AIPGENE12840",0
"AIPGENE12841",0
"AIPGENE12842",0
"AIPGENE12845",0
"AIPGENE12846",0
"AIPGENE12847",0
"AIPGENE1285",0
"AIPGENE12850",0
"AIPGENE12854",0
"AIPGENE12859",0
"AIPGENE1286",0
"AIPGENE1287",0
"AIPGENE12876",0
"AIPGENE1288",0
"AIPGENE12883",0
"AIPGENE12886",0
"AIPGENE12888",0
"AIPGENE12889",0
"AIPGENE12890",0
"AIPGENE12891",0
"AIPGENE12895",0
"AIPGENE12898",0
"AIPGENE129",0
"AIPGENE1290",0
"AIPGENE12900",0
"AIPGENE12901",0
"AIPGENE12902",0
"AIPGENE12903",0
"AIPGENE12909",0
"AIPGENE12913",0
"AIPGENE12914",0
"AIPGENE12918",0
"AIPGENE12919",0
"AIPGENE1292",0
"AIPGENE12921",0
"AIPGENE12922",0
"AIPGENE12925",0
"AIPGENE12926",0
"AIPGENE12928",0
"AIPGENE12930",0
"AIPGENE12931",0
"AIPGENE12939",0
"AIPGENE12940",0
"AIPGENE12945",0
"AIPGENE12946",0
"AIPGENE12947",0
"AIPGENE12948",0
"AIPGENE12949",0
"AIPGENE1295",0
"AIPGENE12951",0
"AIPGENE12952",0
"AIPGENE12954",0
"AIPGENE12956",0
"AIPGENE12957",0
"AIPGENE12959",0
"AIPGENE1296",0
"AIPGENE12961",0
"AIPGENE12963",0
"AIPGENE12964",0
"AIPGENE12966",0
"AIPGENE12967",0
"AIPGENE12968",0
"AIPGENE1297",0
"AIPGENE12970",0
"AIPGENE12972",0
"AIPGENE12973",0
"AIPGENE12974",0
"AIPGENE12978",0
"AIPGENE12980",0
"AIPGENE12982",0
"AIPGENE12983",0
"AIPGENE12984",0
"AIPGENE12985",0
"AIPGENE12987",0
"AIPGENE12988",0
"AIPGENE12990",0
"AIPGENE12991",0
"AIPGENE12993",0
"AIPGENE12994",0
"AIPGENE12995",0
"AIPGENE12996",0
"AIPGENE12997",0
"AIPGENE12998",0
"AIPGENE12999",0
"AIPGENE13",0
"AIPGENE130",0
"AIPGENE1300",0
"AIPGENE13000",0
"AIPGENE13004",0
"AIPGENE13005",0
"AIPGENE13009",0
"AIPGENE1301",0
"AIPGENE13012",0
"AIPGENE13013",0
"AIPGENE13015",0
"AIPGENE13016",0
"AIPGENE13018",0
"AIPGENE1302",0
"AIPGENE13021",0
"AIPGENE13022",0
"AIPGENE13023",0
"AIPGENE13024",0
"AIPGENE13025",0
"AIPGENE13026",0
"AIPGENE13027",0
"AIPGENE13028",0
"AIPGENE13029",0
"AIPGENE1303",0
"AIPGENE13030",0
"AIPGENE13031",0
"AIPGENE13033",0
"AIPGENE13034",0
"AIPGENE13037",0
"AIPGENE13038",0
"AIPGENE1304",0
"AIPGENE13040",0
"AIPGENE13041",0
"AIPGENE13043",0
"AIPGENE13045",0
"AIPGENE13046",0
"AIPGENE13048",0
"AIPGENE13049",0
"AIPGENE1305",0
"AIPGENE13051",0
"AIPGENE13053",0
"AIPGENE13055",0
"AIPGENE13059",0
"AIPGENE1306",0
"AIPGENE13065",0
"AIPGENE13066",0
"AIPGENE13069",0
"AIPGENE13072",0
"AIPGENE13074",0
"AIPGENE13075",0
"AIPGENE13077",0
"AIPGENE13082",0
"AIPGENE13083",0
"AIPGENE13090",0
"AIPGENE13091",0
"AIPGENE13092",0
"AIPGENE13094",0
"AIPGENE13095",0
"AIPGENE13096",0
"AIPGENE13098",0
"AIPGENE13099",0
"AIPGENE1310",0
"AIPGENE13105",0
"AIPGENE13109",0
"AIPGENE1311",0
"AIPGENE13111",0
"AIPGENE13114",0
"AIPGENE13116",0
"AIPGENE13117",0
"AIPGENE1312",0
"AIPGENE13121",0
"AIPGENE13125",0
"AIPGENE1313",0
"AIPGENE13131",0
"AIPGENE13135",0
"AIPGENE13136",0
"AIPGENE13137",0
"AIPGENE1314",0
"AIPGENE13141",0
"AIPGENE13143",0
"AIPGENE13144",0
"AIPGENE13148",0
"AIPGENE13149",0
"AIPGENE1315",0
"AIPGENE13151",0
"AIPGENE13153",0
"AIPGENE13154",0
"AIPGENE13155",0
"AIPGENE13157",0
"AIPGENE13158",0
"AIPGENE13159",0
"AIPGENE13160",0
"AIPGENE13162",0
"AIPGENE13163",0
"AIPGENE13164",0
"AIPGENE13168",0
"AIPGENE13169",0
"AIPGENE1317",0
"AIPGENE13170",0
"AIPGENE13172",0
"AIPGENE13174",0
"AIPGENE13176",0
"AIPGENE13177",0
"AIPGENE13178",0
"AIPGENE13183",0
"AIPGENE13184",0
"AIPGENE13185",0
"AIPGENE13191",0
"AIPGENE13198",0
"AIPGENE1320",0
"AIPGENE13201",0
"AIPGENE13203",0
"AIPGENE13205",0
"AIPGENE13206",0
"AIPGENE13207",0
"AIPGENE13208",0
"AIPGENE1321",0
"AIPGENE13210",0
"AIPGENE13212",0
"AIPGENE13215",0
"AIPGENE13219",0
"AIPGENE13220",0
"AIPGENE13222",0
"AIPGENE13225",0
"AIPGENE13228",0
"AIPGENE13229",0
"AIPGENE1323",0
"AIPGENE13231",0
"AIPGENE13232",0
"AIPGENE13234",0
"AIPGENE13235",0
"AIPGENE13236",0
"AIPGENE13237",0
"AIPGENE13238",0
"AIPGENE13239",0
"AIPGENE13241",0
"AIPGENE13243",0
"AIPGENE13245",0
"AIPGENE13246",0
"AIPGENE13247",0
"AIPGENE13248",0
"AIPGENE13249",0
"AIPGENE13250",0
"AIPGENE13251",0
"AIPGENE13253",0
"AIPGENE13254",0
"AIPGENE13255",0
"AIPGENE13256",0
"AIPGENE13259",0
"AIPGENE1326",0
"AIPGENE13262",0
"AIPGENE13263",0
"AIPGENE13265",0
"AIPGENE13267",0
"AIPGENE13268",0
"AIPGENE13270",0
"AIPGENE13271",0
"AIPGENE13273",0
"AIPGENE13274",0
"AIPGENE13275",0
"AIPGENE13276",0
"AIPGENE13277",0
"AIPGENE13278",0
"AIPGENE13284",0
"AIPGENE13285",0
"AIPGENE13287",0
"AIPGENE13293",0
"AIPGENE13298",0
"AIPGENE133",0
"AIPGENE1331",0
"AIPGENE13322",0
"AIPGENE13330",0
"AIPGENE13339",0
"AIPGENE13341",0
"AIPGENE13342",0
"AIPGENE13343",0
"AIPGENE13345",0
"AIPGENE13346",0
"AIPGENE13347",0
"AIPGENE13350",0
"AIPGENE13351",0
"AIPGENE13353",0
"AIPGENE13355",0
"AIPGENE13358",0
"AIPGENE13361",0
"AIPGENE13372",0
"AIPGENE13374",0
"AIPGENE13375",0
"AIPGENE13379",0
"AIPGENE1338",0
"AIPGENE13380",0
"AIPGENE13383",0
"AIPGENE13384",0
"AIPGENE13385",0
"AIPGENE13386",0
"AIPGENE13387",0
"AIPGENE13388",0
"AIPGENE1339",0
"AIPGENE13391",0
"AIPGENE13394",0
"AIPGENE13395",0
"AIPGENE13397",0
"AIPGENE13398",0
"AIPGENE13399",0
"AIPGENE134",0
"AIPGENE13400",0
"AIPGENE13403",0
"AIPGENE13404",0
"AIPGENE13405",0
"AIPGENE13406",0
"AIPGENE13407",0
"AIPGENE13410",0
"AIPGENE13416",0
"AIPGENE13417",0
"AIPGENE13419",0
"AIPGENE1342",0
"AIPGENE13420",0
"AIPGENE13422",0
"AIPGENE13423",0
"AIPGENE13425",0
"AIPGENE13426",0
"AIPGENE13427",0
"AIPGENE13428",0
"AIPGENE13429",0
"AIPGENE13430",0
"AIPGENE13431",0
"AIPGENE13433",0
"AIPGENE13434",0
"AIPGENE13436",0
"AIPGENE13437",0
"AIPGENE13439",0
"AIPGENE13441",0
"AIPGENE13442",0
"AIPGENE13443",0
"AIPGENE13444",0
"AIPGENE13449",0
"AIPGENE1345",0
"AIPGENE13452",0
"AIPGENE13453",0
"AIPGENE13454",0
"AIPGENE13455",0
"AIPGENE13458",0
"AIPGENE13459",0
"AIPGENE1346",0
"AIPGENE13461",0
"AIPGENE13469",0
"AIPGENE1347",0
"AIPGENE13472",0
"AIPGENE13477",0
"AIPGENE13478",0
"AIPGENE1348",0
"AIPGENE13484",0
"AIPGENE13488",0
"AIPGENE1349",0
"AIPGENE135",0
"AIPGENE1350",0
"AIPGENE13502",0
"AIPGENE13503",0
"AIPGENE13504",0
"AIPGENE1351",0
"AIPGENE13510",0
"AIPGENE13512",0
"AIPGENE13513",0
"AIPGENE13516",0
"AIPGENE1353",0
"AIPGENE13535",0
"AIPGENE1354",0
"AIPGENE13540",0
"AIPGENE13552",0
"AIPGENE13553",0
"AIPGENE13554",0
"AIPGENE13555",0
"AIPGENE13556",0
"AIPGENE1356",0
"AIPGENE13560",0
"AIPGENE13562",0
"AIPGENE13565",0
"AIPGENE13567",0
"AIPGENE13569",0
"AIPGENE1357",0
"AIPGENE13570",0
"AIPGENE13571",0
"AIPGENE13573",0
"AIPGENE13574",0
"AIPGENE13576",0
"AIPGENE13577",0
"AIPGENE13578",0
"AIPGENE13579",0
"AIPGENE1358",0
"AIPGENE13581",0
"AIPGENE13583",0
"AIPGENE13584",0
"AIPGENE1359",0
"AIPGENE13591",0
"AIPGENE13592",0
"AIPGENE13593",0
"AIPGENE1360",0
"AIPGENE13601",0
"AIPGENE13606",0
"AIPGENE13607",0
"AIPGENE1361",0
"AIPGENE13610",0
"AIPGENE13611",0
"AIPGENE13614",0
"AIPGENE13619",0
"AIPGENE13622",0
"AIPGENE13631",0
"AIPGENE13634",0
"AIPGENE13636",0
"AIPGENE1364",0
"AIPGENE1365",0
"AIPGENE13654",0
"AIPGENE13655",0
"AIPGENE13656",0
"AIPGENE13657",0
"AIPGENE13658",0
"AIPGENE13659",0
"AIPGENE13664",0
"AIPGENE13667",0
"AIPGENE13668",0
"AIPGENE1367",0
"AIPGENE13670",0
"AIPGENE13672",0
"AIPGENE13673",0
"AIPGENE13674",0
"AIPGENE13675",0
"AIPGENE13676",0
"AIPGENE13677",0
"AIPGENE13679",0
"AIPGENE1368",0
"AIPGENE13680",0
"AIPGENE13681",0
"AIPGENE13683",0
"AIPGENE13684",0
"AIPGENE13685",0
"AIPGENE13686",0
"AIPGENE13687",0
"AIPGENE13688",0
"AIPGENE13689",0
"AIPGENE1369",0
"AIPGENE13690",0
"AIPGENE13691",0
"AIPGENE13692",0
"AIPGENE13693",0
"AIPGENE13694",0
"AIPGENE13695",0
"AIPGENE13699",0
"AIPGENE137",0
"AIPGENE13700",0
"AIPGENE13704",0
"AIPGENE13705",0
"AIPGENE13708",0
"AIPGENE13709",0
"AIPGENE1371",0
"AIPGENE13711",0
"AIPGENE13712",0
"AIPGENE13713",0
"AIPGENE13715",0
"AIPGENE13717",0
"AIPGENE13718",0
"AIPGENE13719",0
"AIPGENE1372",0
"AIPGENE13724",0
"AIPGENE13725",0
"AIPGENE13726",0
"AIPGENE13729",0
"AIPGENE1373",0
"AIPGENE13730",0
"AIPGENE13731",0
"AIPGENE13732",0
"AIPGENE13733",0
"AIPGENE13735",0
"AIPGENE13736",0
"AIPGENE13737",0
"AIPGENE13739",0
"AIPGENE13740",0
"AIPGENE13741",0
"AIPGENE13742",0
"AIPGENE13743",0
"AIPGENE13745",0
"AIPGENE13747",0
"AIPGENE13748",0
"AIPGENE13749",0
"AIPGENE13754",0
"AIPGENE13757",0
"AIPGENE13758",0
"AIPGENE13759",0
"AIPGENE1376",0
"AIPGENE13762",0
"AIPGENE13764",0
"AIPGENE13765",0
"AIPGENE13766",0
"AIPGENE13767",0
"AIPGENE13768",0
"AIPGENE1377",0
"AIPGENE13772",0
"AIPGENE13774",0
"AIPGENE1378",0
"AIPGENE13783",0
"AIPGENE13786",0
"AIPGENE13787",0
"AIPGENE13791",0
"AIPGENE13795",0
"AIPGENE13797",0
"AIPGENE138",0
"AIPGENE13806",0
"AIPGENE13809",0
"AIPGENE1381",0
"AIPGENE13812",0
"AIPGENE13813",0
"AIPGENE13814",0
"AIPGENE13817",0
"AIPGENE13818",0
"AIPGENE1382",0
"AIPGENE13820",0
"AIPGENE13824",0
"AIPGENE13827",0
"AIPGENE13828",0
"AIPGENE1383",0
"AIPGENE13830",0
"AIPGENE13831",0
"AIPGENE13832",0
"AIPGENE13834",0
"AIPGENE13835",0
"AIPGENE13837",0
"AIPGENE13838",0
"AIPGENE13839",0
"AIPGENE1384",0
"AIPGENE13840",0
"AIPGENE13841",0
"AIPGENE13842",0
"AIPGENE13843",0
"AIPGENE13844",0
"AIPGENE13846",0
"AIPGENE13850",0
"AIPGENE13852",0
"AIPGENE13857",0
"AIPGENE13858",0
"AIPGENE13859",0
"AIPGENE13860",0
"AIPGENE13862",0
"AIPGENE13863",0
"AIPGENE13865",0
"AIPGENE13867",0
"AIPGENE13868",0
"AIPGENE13870",0
"AIPGENE13871",0
"AIPGENE13873",0
"AIPGENE13876",0
"AIPGENE13879",0
"AIPGENE13881",0
"AIPGENE13883",0
"AIPGENE13884",0
"AIPGENE13886",0
"AIPGENE13887",0
"AIPGENE13888",0
"AIPGENE13889",0
"AIPGENE13892",0
"AIPGENE13893",0
"AIPGENE13894",0
"AIPGENE13895",0
"AIPGENE13897",0
"AIPGENE13898",0
"AIPGENE1390",0
"AIPGENE13901",0
"AIPGENE13902",0
"AIPGENE13903",0
"AIPGENE13905",0
"AIPGENE13906",0
"AIPGENE13907",0
"AIPGENE13911",0
"AIPGENE13915",0
"AIPGENE13916",0
"AIPGENE13917",0
"AIPGENE13918",0
"AIPGENE13919",0
"AIPGENE1392",0
"AIPGENE13921",0
"AIPGENE13924",0
"AIPGENE13925",0
"AIPGENE13926",0
"AIPGENE13927",0
"AIPGENE13929",0
"AIPGENE13930",0
"AIPGENE13937",0
"AIPGENE13938",0
"AIPGENE1394",0
"AIPGENE13948",0
"AIPGENE13958",0
"AIPGENE13959",0
"AIPGENE1396",0
"AIPGENE13960",0
"AIPGENE13962",0
"AIPGENE13964",0
"AIPGENE13968",0
"AIPGENE1397",0
"AIPGENE13976",0
"AIPGENE13979",0
"AIPGENE1398",0
"AIPGENE13986",0
"AIPGENE14",0
"AIPGENE14004",0
"AIPGENE14005",0
"AIPGENE14007",0
"AIPGENE14008",0
"AIPGENE14009",0
"AIPGENE14010",0
"AIPGENE14013",0
"AIPGENE14014",0
"AIPGENE14015",0
"AIPGENE14017",0
"AIPGENE14018",0
"AIPGENE14019",0
"AIPGENE14021",0
"AIPGENE14022",0
"AIPGENE14027",0
"AIPGENE14028",0
"AIPGENE14029",0
"AIPGENE1403",0
"AIPGENE14032",0
"AIPGENE14033",0
"AIPGENE14034",0
"AIPGENE14035",0
"AIPGENE14036",0
"AIPGENE14037",0
"AIPGENE14038",0
"AIPGENE14041",0
"AIPGENE14043",0
"AIPGENE14044",0
"AIPGENE14045",0
"AIPGENE14046",0
"AIPGENE14047",0
"AIPGENE14048",0
"AIPGENE14049",0
"AIPGENE14050",0
"AIPGENE14051",0
"AIPGENE14052",0
"AIPGENE14053",0
"AIPGENE14054",0
"AIPGENE14068",0
"AIPGENE14069",0
"AIPGENE14070",0
"AIPGENE14071",0
"AIPGENE14072",0
"AIPGENE14073",0
"AIPGENE14078",0
"AIPGENE14089",0
"AIPGENE14090",0
"AIPGENE14095",0
"AIPGENE14096",0
"AIPGENE14098",0
"AIPGENE141",0
"AIPGENE1410",0
"AIPGENE14100",0
"AIPGENE14102",0
"AIPGENE14110",0
"AIPGENE14111",0
"AIPGENE14113",0
"AIPGENE14118",0
"AIPGENE1412",0
"AIPGENE14120",0
"AIPGENE14124",0
"AIPGENE14128",0
"AIPGENE14130",0
"AIPGENE14131",0
"AIPGENE14135",0
"AIPGENE14136",0
"AIPGENE14139",0
"AIPGENE14140",0
"AIPGENE14141",0
"AIPGENE14144",0
"AIPGENE14151",0
"AIPGENE14152",0
"AIPGENE14153",0
"AIPGENE14158",0
"AIPGENE14159",0
"AIPGENE14160",0
"AIPGENE14161",0
"AIPGENE14170",0
"AIPGENE14171",0
"AIPGENE14177",0
"AIPGENE1418",0
"AIPGENE14182",0
"AIPGENE14184",0
"AIPGENE14186",0
"AIPGENE14187",0
"AIPGENE14189",0
"AIPGENE14206",0
"AIPGENE14207",0
"AIPGENE14209",0
"AIPGENE1421",0
"AIPGENE14210",0
"AIPGENE14214",0
"AIPGENE14217",0
"AIPGENE14218",0
"AIPGENE14219",0
"AIPGENE14221",0
"AIPGENE14223",0
"AIPGENE14224",0
"AIPGENE14226",0
"AIPGENE14229",0
"AIPGENE14232",0
"AIPGENE14234",0
"AIPGENE14238",0
"AIPGENE1424",0
"AIPGENE14240",0
"AIPGENE14244",0
"AIPGENE14246",0
"AIPGENE14247",0
"AIPGENE14248",0
"AIPGENE14251",0
"AIPGENE14253",0
"AIPGENE14254",0
"AIPGENE14255",0
"AIPGENE14256",0
"AIPGENE14257",0
"AIPGENE14262",0
"AIPGENE14263",0
"AIPGENE14264",0
"AIPGENE14266",0
"AIPGENE14268",0
"AIPGENE14270",0
"AIPGENE14277",0
"AIPGENE14278",0
"AIPGENE14279",0
"AIPGENE14283",0
"AIPGENE14284",0
"AIPGENE14286",0
"AIPGENE14289",0
"AIPGENE14299",0
"AIPGENE14305",0
"AIPGENE14307",0
"AIPGENE14309",0
"AIPGENE14317",0
"AIPGENE14319",0
"AIPGENE14322",0
"AIPGENE14324",0
"AIPGENE14326",0
"AIPGENE14328",0
"AIPGENE14329",0
"AIPGENE14331",0
"AIPGENE14332",0
"AIPGENE14333",0
"AIPGENE14334",0
"AIPGENE14339",0
"AIPGENE14340",0
"AIPGENE14343",0
"AIPGENE14350",0
"AIPGENE14351",0
"AIPGENE14355",0
"AIPGENE14356",0
"AIPGENE14357",0
"AIPGENE14359",0
"AIPGENE14360",0
"AIPGENE14361",0
"AIPGENE14363",0
"AIPGENE14366",0
"AIPGENE14367",0
"AIPGENE14368",0
"AIPGENE14370",0
"AIPGENE14371",0
"AIPGENE14372",0
"AIPGENE14373",0
"AIPGENE14375",0
"AIPGENE14377",0
"AIPGENE14380",0
"AIPGENE14382",0
"AIPGENE14383",0
"AIPGENE14384",0
"AIPGENE14385",0
"AIPGENE1439",0
"AIPGENE14390",0
"AIPGENE14391",0
"AIPGENE14394",0
"AIPGENE14395",0
"AIPGENE14397",0
"AIPGENE14399",0
"AIPGENE144",0
"AIPGENE14401",0
"AIPGENE14402",0
"AIPGENE14405",0
"AIPGENE14406",0
"AIPGENE14407",0
"AIPGENE14409",0
"AIPGENE14411",0
"AIPGENE14412",0
"AIPGENE14413",0
"AIPGENE14414",0
"AIPGENE14415",0
"AIPGENE14418",0
"AIPGENE14419",0
"AIPGENE1442",0
"AIPGENE14420",0
"AIPGENE14421",0
"AIPGENE14423",0
"AIPGENE1443",0
"AIPGENE14431",0
"AIPGENE14439",0
"AIPGENE1444",0
"AIPGENE14440",0
"AIPGENE14441",0
"AIPGENE14442",0
"AIPGENE14443",0
"AIPGENE14444",0
"AIPGENE14446",0
"AIPGENE14449",0
"AIPGENE1445",0
"AIPGENE14450",0
"AIPGENE14453",0
"AIPGENE14455",0
"AIPGENE14458",0
"AIPGENE14459",0
"AIPGENE1446",0
"AIPGENE14461",0
"AIPGENE14462",0
"AIPGENE14463",0
"AIPGENE14464",0
"AIPGENE14465",0
"AIPGENE14466",0
"AIPGENE14468",0
"AIPGENE1447",0
"AIPGENE14471",0
"AIPGENE14473",0
"AIPGENE14474",0
"AIPGENE14475",0
"AIPGENE1448",0
"AIPGENE14480",0
"AIPGENE14481",0
"AIPGENE14493",0
"AIPGENE14497",0
"AIPGENE14498",0
"AIPGENE14499",0
"AIPGENE145",0
"AIPGENE1450",0
"AIPGENE14500",0
"AIPGENE14501",0
"AIPGENE14506",0
"AIPGENE14507",0
"AIPGENE1451",0
"AIPGENE14511",0
"AIPGENE14512",0
"AIPGENE14516",0
"AIPGENE14517",0
"AIPGENE14518",0
"AIPGENE14519",0
"AIPGENE14522",0
"AIPGENE14523",0
"AIPGENE14527",0
"AIPGENE14528",0
"AIPGENE14529",0
"AIPGENE1453",0
"AIPGENE14531",0
"AIPGENE14532",0
"AIPGENE14535",0
"AIPGENE14536",0
"AIPGENE14538",0
"AIPGENE14544",0
"AIPGENE14549",0
"AIPGENE1455",0
"AIPGENE14553",0
"AIPGENE14554",0
"AIPGENE14556",0
"AIPGENE14557",0
"AIPGENE14559",0
"AIPGENE1456",0
"AIPGENE14560",0
"AIPGENE14561",0
"AIPGENE14562",0
"AIPGENE14566",0
"AIPGENE14573",0
"AIPGENE14574",0
"AIPGENE14575",0
"AIPGENE14578",0
"AIPGENE14579",0
"AIPGENE1458",0
"AIPGENE14581",0
"AIPGENE14582",0
"AIPGENE14583",0
"AIPGENE14584",0
"AIPGENE14586",0
"AIPGENE14588",0
"AIPGENE14593",0
"AIPGENE146",0
"AIPGENE1460",0
"AIPGENE14601",0
"AIPGENE14603",0
"AIPGENE14604",0
"AIPGENE14605",0
"AIPGENE14606",0
"AIPGENE14607",0
"AIPGENE14608",0
"AIPGENE1461",0
"AIPGENE14611",0
"AIPGENE14613",0
"AIPGENE14614",0
"AIPGENE14616",0
"AIPGENE14617",0
"AIPGENE14618",0
"AIPGENE1462",0
"AIPGENE14620",0
"AIPGENE14622",0
"AIPGENE14627",0
"AIPGENE14629",0
"AIPGENE1463",0
"AIPGENE14630",0
"AIPGENE14632",0
"AIPGENE14634",0
"AIPGENE14637",0
"AIPGENE14639",0
"AIPGENE14640",0
"AIPGENE14642",0
"AIPGENE14644",0
"AIPGENE14645",0
"AIPGENE14647",0
"AIPGENE14648",0
"AIPGENE1465",0
"AIPGENE14650",0
"AIPGENE14653",0
"AIPGENE14658",0
"AIPGENE14659",0
"AIPGENE14660",0
"AIPGENE14662",0
"AIPGENE14664",0
"AIPGENE14667",0
"AIPGENE14671",0
"AIPGENE14674",0
"AIPGENE14676",0
"AIPGENE14678",0
"AIPGENE14679",0
"AIPGENE14682",0
"AIPGENE14683",0
"AIPGENE14685",0
"AIPGENE14690",0
"AIPGENE14692",0
"AIPGENE14693",0
"AIPGENE14695",0
"AIPGENE14698",0
"AIPGENE14699",0
"AIPGENE147",0
"AIPGENE1470",0
"AIPGENE14703",0
"AIPGENE14704",0
"AIPGENE14705",0
"AIPGENE14706",0
"AIPGENE14707",0
"AIPGENE14709",0
"AIPGENE14712",0
"AIPGENE14713",0
"AIPGENE14714",0
"AIPGENE14716",0
"AIPGENE14717",0
"AIPGENE14718",0
"AIPGENE14721",0
"AIPGENE14723",0
"AIPGENE14724",0
"AIPGENE14731",0
"AIPGENE14740",0
"AIPGENE14741",0
"AIPGENE14743",0
"AIPGENE14747",0
"AIPGENE14748",0
"AIPGENE14749",0
"AIPGENE14759",0
"AIPGENE14760",0
"AIPGENE14769",0
"AIPGENE1477",0
"AIPGENE14770",0
"AIPGENE14776",0
"AIPGENE1478",0
"AIPGENE14783",0
"AIPGENE14788",0
"AIPGENE14789",0
"AIPGENE1479",0
"AIPGENE14791",0
"AIPGENE14794",0
"AIPGENE14796",0
"AIPGENE14798",0
"AIPGENE14799",0
"AIPGENE148",0
"AIPGENE14801",0
"AIPGENE14804",0
"AIPGENE14808",0
"AIPGENE1481",0
"AIPGENE14810",0
"AIPGENE14811",0
"AIPGENE14812",0
"AIPGENE14813",0
"AIPGENE14819",0
"AIPGENE14820",0
"AIPGENE14821",0
"AIPGENE14825",0
"AIPGENE14827",0
"AIPGENE14828",0
"AIPGENE14830",0
"AIPGENE14831",0
"AIPGENE14832",0
"AIPGENE14833",0
"AIPGENE14836",0
"AIPGENE14839",0
"AIPGENE1484",0
"AIPGENE14857",0
"AIPGENE14859",0
"AIPGENE14862",0
"AIPGENE14864",0
"AIPGENE14867",0
"AIPGENE14878",0
"AIPGENE1488",0
"AIPGENE14880",0
"AIPGENE14881",0
"AIPGENE14883",0
"AIPGENE14887",0
"AIPGENE14890",0
"AIPGENE14892",0
"AIPGENE14893",0
"AIPGENE14894",0
"AIPGENE14895",0
"AIPGENE14898",0
"AIPGENE149",0
"AIPGENE1490",0
"AIPGENE14902",0
"AIPGENE14903",0
"AIPGENE14907",0
"AIPGENE14908",0
"AIPGENE14913",0
"AIPGENE14925",0
"AIPGENE14926",0
"AIPGENE14928",0
"AIPGENE14929",0
"AIPGENE1493",0
"AIPGENE14930",0
"AIPGENE14932",0
"AIPGENE14934",0
"AIPGENE14935",0
"AIPGENE14936",0
"AIPGENE14937",0
"AIPGENE1494",0
"AIPGENE14940",0
"AIPGENE14941",0
"AIPGENE14942",0
"AIPGENE14943",0
"AIPGENE14944",0
"AIPGENE14945",0
"AIPGENE14947",0
"AIPGENE1495",0
"AIPGENE14960",0
"AIPGENE14962",0
"AIPGENE14963",0
"AIPGENE14972",0
"AIPGENE14973",0
"AIPGENE14975",0
"AIPGENE14984",0
"AIPGENE14985",0
"AIPGENE14986",0
"AIPGENE14987",0
"AIPGENE14989",0
"AIPGENE14991",0
"AIPGENE14992",0
"AIPGENE14993",0
"AIPGENE14994",0
"AIPGENE14997",0
"AIPGENE14998",0
"AIPGENE14999",0
"AIPGENE150",0
"AIPGENE15001",0
"AIPGENE15003",0
"AIPGENE15004",0
"AIPGENE15008",0
"AIPGENE15009",0
"AIPGENE1501",0
"AIPGENE15012",0
"AIPGENE15013",0
"AIPGENE15014",0
"AIPGENE15015",0
"AIPGENE15016",0
"AIPGENE1502",0
"AIPGENE15020",0
"AIPGENE15022",0
"AIPGENE15025",0
"AIPGENE15026",0
"AIPGENE15027",0
"AIPGENE15028",0
"AIPGENE15029",0
"AIPGENE15030",0
"AIPGENE15033",0
"AIPGENE15036",0
"AIPGENE15037",0
"AIPGENE15038",0
"AIPGENE15042",0
"AIPGENE15043",0
"AIPGENE15045",0
"AIPGENE15051",0
"AIPGENE15056",0
"AIPGENE15058",0
"AIPGENE15060",0
"AIPGENE15061",0
"AIPGENE15064",0
"AIPGENE15065",0
"AIPGENE15067",0
"AIPGENE1507",0
